"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description","gene_biotype","Status","Regulated_Biotype"
"ENSG00000108840",936.497237591244,0.0323424907618794,0.0599235230704655,0.539729460229618,0.589383620024082,0.649244240689003,"HDAC5","histone deacetylase 5 [Source:HGNC Symbol;Acc:HGNC:14068]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108846",951.137574362686,-0.261249952528689,0.118778845055752,-2.19946533750236,0.0278448512127651,0.0440725660349135,"ABCC3","ATP binding cassette subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:54]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108848",2340.41093383506,-0.0552494045473911,0.070703392655882,-0.781425084030883,0.434552522687177,0.501752159215659,"LUC7L3","LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108854",919.950610168666,0.0951132952609428,0.0840589225537905,1.13150742801965,0.257841578791623,0.319518251583104,"SMURF2","SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108861",1867.53636448857,0.23933152928521,0.0501995748229638,4.76760072429395,1.86432794884618e-06,6.01931001915295e-06,"DUSP3","dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108883",1000.05410345858,0.119816902130103,0.0448121566233063,2.67375888951946,0.0075006357053735,0.0133428437434055,"EFTUD2","elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30858]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108924",576.6095502932,-0.113896932563127,0.141716580769067,-0.803695177692199,0.421573039822648,0.488952024399738,"HLF","HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108932",107.86058243353,-0.169290416414044,0.15870406824861,-1.06670495773839,0.286105087684806,0.349794931502321,"SLC16A6","solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108946",4047.27109530133,-0.0311288955762388,0.0594169608691596,-0.523905886818863,0.600344000134697,0.65943728487271,"PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9388]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108950",743.821033489283,0.549531763128492,0.118392682742992,4.64160242336446,3.4571757903722e-06,1.07055196879665e-05,"FAM20A","FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108953",4574.17510555594,0.101793882645724,0.0378925640469785,2.686381489506,0.00722305666627331,0.0129004562747371,"YWHAE","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108960",413.213487947021,0.00575950699839864,0.103354272522693,0.0557258723594037,0.955560188360693,0.964071406218447,"MMD","monocyte to macrophage differentiation associated [Source:HGNC Symbol;Acc:HGNC:7153]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108961",277.71527942099,0.456310779851937,0.0540631030107148,8.44033646684137,3.16425472388316e-17,4.5616743938086e-16,"RANGRF","RAN guanine nucleotide release factor [Source:HGNC Symbol;Acc:HGNC:17679]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108963",298.478218774953,-0.284964838137867,0.0615594919412091,-4.6290966535269,3.67264330463474e-06,1.13284953694354e-05,"DPH1","diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000108984",192.938912288142,-0.499432269486858,0.0927199254108374,-5.38646107914667,7.18584809110614e-08,2.85632721616132e-07,"MAP2K6","mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109016",288.35473246742,0.0385638225987732,0.040408646807139,0.954345805808081,0.339908628891376,0.406148754302711,"DHRS7B","dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109046",5058.0026368267,0.302523036028618,0.0715586897319232,4.22762123177416,2.36174929449158e-05,6.45730546669976e-05,"WSB1","WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109061",13.0749627543453,-0.360658522434961,0.41072895135706,-0.878093743436722,0.379892848016735,0.447011306363517,"MYH1","myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109062",457.486066637758,-0.0860422273163231,0.0896712117397643,-0.959530106117302,0.337291760546597,0.40353401942777,"NHERF1","NHERF family PDZ scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:11075]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109063",67.1745716656993,0.0499940650980689,0.0817799928797455,0.611323911113362,0.540985164260102,0.604484138016666,"MYH3","myosin heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:7573]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109065",416.01328266884,0.105996703325981,0.0522639964204291,2.0281017638473,0.042549862943176,0.0646574223561577,"NAT9","N-acetyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:23133]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109066",287.334436283711,0.370975600948957,0.0616195625282221,6.02041925856011,1.73965868643125e-09,8.85703214298305e-09,"TMEM104","transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109072",28.6982402698746,-0.80593938483898,0.187776236130507,-4.29202012697092,1.77054895207329e-05,4.94774994676019e-05,"VTN","vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109079",1386.89899553451,0.0499121177700069,0.0765374807638595,0.652126478058513,0.514319584229498,0.578916955799267,"TNFAIP1","TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109083",378.47402540305,-0.104464036034703,0.0415320053747479,-2.51526587970199,0.0118942646100243,0.0203482962014554,"IFT20","intraflagellar transport 20 [Source:HGNC Symbol;Acc:HGNC:30989]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109089",379.860793468009,-0.152884698033805,0.0909560119688034,-1.68086413118291,0.0927893084443955,0.129793029871385,"CDR2L","cerebellar degeneration related protein 2 like [Source:HGNC Symbol;Acc:HGNC:29999]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109099",3784.92553337852,-0.0405472022935034,0.0805949996265157,-0.503098237873351,0.614895205558583,0.671991024428005,"PMP22","peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109103",343.451582806153,0.229552539059174,0.0617348681013095,3.71836121334979,0.000200519408858703,0.000474375768601815,"UNC119","unc-119 lipid binding chaperone [Source:HGNC Symbol;Acc:HGNC:12565]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109107",207.043919209942,0.519069489436316,0.121339528764046,4.27782681145637,1.88726760625675e-05,5.24086386880332e-05,"ALDOC","aldolase, fructose-bisphosphate C [Source:HGNC Symbol;Acc:HGNC:418]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109111",1849.87434088232,0.0829197654156047,0.0409231352296719,2.02623198223294,0.0427410176825784,0.0649020694877577,"SUPT6H","SPT6 homolog, histone chaperone and transcription elongation factor [Source:HGNC Symbol;Acc:HGNC:11470]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109113",926.929347275086,-0.141377253017773,0.067973643459154,-2.07988340514259,0.0375362284980335,0.057767216500447,"RAB34","RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109118",826.546934903612,-0.00659945143369468,0.0332135342702134,-0.19869765680472,0.842499257077787,0.871900206627523,"PHF12","PHD finger protein 12 [Source:HGNC Symbol;Acc:HGNC:20816]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109133",636.318385115355,0.299986831199966,0.0633728604318189,4.73367983007038,2.2048543437185e-06,7.0283814405669e-06,"TMEM33","transmembrane protein 33 [Source:HGNC Symbol;Acc:HGNC:25541]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109171",1048.07482937537,-0.0268091398040042,0.048828303338981,-0.549049177848491,0.582971701259794,0.643310040981453,"SLAIN2","SLAIN motif family member 2 [Source:HGNC Symbol;Acc:HGNC:29282]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109180",1440.02711972711,-0.0328968291549124,0.0268945970408672,-1.22317613106174,0.221263178811719,0.279853059256028,"OCIAD1","OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109184",510.481474832093,-0.227930502908256,0.0627498621073159,-3.63236659418384,0.000280833770437064,0.000647499349806301,"DCUN1D4","defective in cullin neddylation 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28998]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109189",273.902943333072,-0.269779175204918,0.0564548662923661,-4.77866998759322,1.7645854310518e-06,5.71687731586996e-06,"USP46","ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109193",26.5981709635729,-0.283210721241322,0.224961799028315,-1.25892806007333,0.208056317532142,0.265067705660749,"SULT1E1","sulfotransferase family 1E member 1 [Source:HGNC Symbol;Acc:HGNC:11377]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109220",228.482666437827,-0.355792603415537,0.0888690622442515,-4.00355978144185,6.23964244758664e-05,0.000160027602098898,"CHIC2","cysteine rich hydrophobic domain 2 [Source:HGNC Symbol;Acc:HGNC:1935]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109270",549.873018078433,0.347761571937612,0.0371065069191793,9.37198353633939,7.11820242506633e-21,1.57468016936306e-19,"LAMTOR3","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 [Source:HGNC Symbol;Acc:HGNC:15606]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109320",1142.89329922718,-0.122931112262252,0.0960507287449293,-1.27985611216658,0.200595745180601,0.256795963727546,"NFKB1","nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109323",808.342059658629,0.152884140981189,0.0600757336425498,2.54485682839678,0.0109322551653497,0.0188459118967838,"MANBA","mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109332",3576.95727667101,-0.0509622245751899,0.0789673123728463,-0.645358478639495,0.518694904303433,0.583073088192654,"UBE2D3","ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109339",314.139339944293,-0.712092877807138,0.124632962727873,-5.71351961970077,1.10663108470097e-08,4.96172538423217e-08,"MAPK10","mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109381",730.803472224913,-0.169452183629801,0.0515323256232992,-3.28826967500933,0.00100805229596685,0.00210540799095254,"ELF2","E74 like ETS transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3317]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109390",375.962190193904,0.233792797481917,0.0626401703750603,3.73231420160695,0.000189728634215696,0.000450049106354821,"NDUFC1","NADH:ubiquinone oxidoreductase subunit C1 [Source:HGNC Symbol;Acc:HGNC:7705]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109436",997.130280690361,-0.0662689274331655,0.0570514892509,-1.16156349822402,0.245412816262157,0.306257792991169,"TBC1D9","TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109445",495.793834306247,0.204049604731477,0.0517333896921844,3.94425352650542,8.0048936613549e-05,0.000201628027099668,"ZNF330","zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109452",644.78185980998,-0.757254215126055,0.103337142938434,-7.32799643567862,2.33618931897827e-13,2.05336593292927e-12,"INPP4B","inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109458",666.723375392852,0.23721327280961,0.0895220800737819,2.64977391738557,0.00805456500166784,0.0142755319706031,"GAB1","GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109466",566.8784407971,0.391794612598365,0.0617819471426973,6.34157113393399,2.27433700814347e-10,1.3259631202663e-09,"KLHL2","kelch like family member 2 [Source:HGNC Symbol;Acc:HGNC:6353]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109472",1631.796799295,-0.951696276435314,0.126022614358125,-7.55178966316974,4.29317444452462e-14,4.15126270903488e-13,"CPE","carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109475",4999.84414917005,-0.0217618248617974,0.0681788784523217,-0.319187193391802,0.749584567655823,0.792844442220004,"RPL34","ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109501",948.287105382419,0.420585755949347,0.0823272869994014,5.10870418883602,3.24375731323697e-07,1.18008220052922e-06,"WFS1","wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109519",397.728387728881,0.114868479717849,0.085853166955901,1.33796438489976,0.180908046944889,0.234663313864711,"GRPEL1","GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109534",155.040814674229,0.0874691466845136,0.0872241787566914,1.00280848649209,0.315953273405228,0.381000245245318,"GAR1","GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109536",243.735588584689,0.112639653064003,0.036567216797768,3.08034526354432,0.00206760759003668,0.00409740967428342,"FRG1","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109572",962.211495675585,0.126992822671113,0.0544055220392142,2.33418994821113,0.0195857780086842,0.0320612567315905,"CLCN3","chloride voltage-gated channel 3 [Source:HGNC Symbol;Acc:HGNC:2021]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109576",105.29576456874,0.153755233829593,0.0690398764521254,2.22704966652442,0.0259439546034666,0.0413549546186885,"AADAT","aminoadipate aminotransferase [Source:HGNC Symbol;Acc:HGNC:17929]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109586",344.79295410312,-0.138536271978922,0.0751110381486472,-1.84441961386227,0.0651220110397058,0.0946150155572541,"GALNT7","polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109606",1815.96558910537,-0.203189234993407,0.0596779843471176,-3.40476035201784,0.000662221410059826,0.00142825562527577,"DHX15","DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109610",1574.28639058512,0.0430920577723716,0.107989843039516,0.399038062835253,0.689865158464336,0.739281449158146,"SOD3","superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109618",240.579770085376,0.0109624185491612,0.0746450807266111,0.14686056257761,0.883242080830765,0.905234502191678,"SEPSECS","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase [Source:HGNC Symbol;Acc:HGNC:30605]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109654",817.991126403038,-0.725290992273761,0.109954299800297,-6.59629494791071,4.21559865979429e-11,2.72449565893612e-10,"TRIM2","tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109667",146.339378337954,0.0108503240046485,0.0755070902483019,0.143699405830203,0.885737840408358,0.907175237320818,"SLC2A9","solute carrier family 2 member 9 [Source:HGNC Symbol;Acc:HGNC:13446]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109670",509.57348669424,-0.479867971027522,0.0520366476891102,-9.22173107488523,2.9234188267668e-20,6.05795111763988e-19,"FBXW7","F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109674",7.28838677292708,-0.101910362317048,0.205097536855762,-0.496887304837395,0.619268524430628,0.675936843975323,"NEIL3","nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109680",129.3148899479,-0.480370789556068,0.0666105384394632,-7.2116334863835,5.52846147292159e-13,4.62701511608687e-12,"TBC1D19","TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109685",795.173352318486,0.147748728650973,0.0409131838509439,3.6112742823745,0.000304696206144927,0.000698774295261581,"NSD2","nuclear receptor binding SET domain protein 2 [Source:HGNC Symbol;Acc:HGNC:12766]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109686",2595.303591545,0.112977249113561,0.0906822095716758,1.2458590240268,0.21281615571624,0.270372355023204,"SH3D19","SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109689",735.993201559102,-0.154011712648173,0.0423176785317521,-3.63941780342732,0.000273255141332109,0.000632057224653496,"STIM2","stromal interaction molecule 2 [Source:HGNC Symbol;Acc:HGNC:19205]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109736",937.832293100605,0.0278462251025574,0.0633316281228315,0.439689076815612,0.660162314983746,0.713081327542133,"MFSD10","major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109738",65.8928551329499,-0.328658935020228,0.112832729748449,-2.91279787126436,0.00358206382480348,0.00678107458163664,"GLRB","glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109743",207.372027485443,0.212790142795546,0.101837269088869,2.08951147943543,0.0366617056918132,0.0565831980583102,"BST1","bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109756",1224.63250134041,0.125560133135555,0.0770766388234766,1.62902969112491,0.103306733659217,0.142728901556869,"RAPGEF2","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109762",623.3465216498,0.960446491431886,0.117924336473566,8.14459949619629,3.80539343191198e-16,4.74964805731184e-15,"SNX25","sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109775",448.359879937241,-0.242295617426347,0.0395446722403491,-6.12713682272278,8.94745271051828e-10,4.74518834824259e-09,"UFSP2","UFM1 specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:25640]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109787",1320.30327185102,0.116734285240758,0.0686569879538863,1.70025351708064,0.0890832496969073,0.125236950045158,"KLF3","KLF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:16516]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109790",797.413514772286,-0.167812531740358,0.0718011179964869,-2.33718549826159,0.0194295408824871,0.0318227911931581,"KLHL5","kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109794",158.738898638229,0.116684044540151,0.108893157403243,1.07154615884686,0.283923927543447,0.347473417773817,"FAM149A","family with sequence similarity 149 member A [Source:HGNC Symbol;Acc:HGNC:24527]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109805",48.4071440020864,0.302246962270479,0.187276791392038,1.61390506545879,0.106548019774155,0.146642236241334,"NCAPG","non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109814",621.379255328052,-0.415035390691773,0.113288593463059,-3.66352320215812,0.000248769670473994,0.00057924499006039,"UGDH","UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109819",181.211294210429,-0.479866994700062,0.114399183062625,-4.19467151646854,2.7326731001321e-05,7.41226507985057e-05,"PPARGC1A","PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109846",698.225519661884,0.0875670193653816,0.121964908473735,0.717968967149589,0.472776421528954,0.53920635856868,"CRYAB","crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109854",508.506067327823,0.450513599222486,0.0484188138689661,9.30451539853275,1.34604741114513e-20,2.88863308388909e-19,"HTATIP2","HIV-1 Tat interactive protein 2 [Source:HGNC Symbol;Acc:HGNC:16637]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109861",4015.90818154565,0.272820093951884,0.103935882741435,2.62488840962258,0.00866773693443618,0.0152599575689238,"CTSC","cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109881",69.3686379115244,-0.402135111597022,0.141491865774661,-2.84210763209144,0.00448163585841116,0.00833528940826717,"CCDC34","coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109906",844.692197658407,-0.226752983020021,0.222283367844539,-1.02010773553966,0.30767736847525,0.372361789530819,"ZBTB16","zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109911",220.544856983375,-0.00729559632147608,0.0467738932710055,-0.155975819229025,0.876052081380719,0.899579074773398,"ELP4","elongator acetyltransferase complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:1171]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109917",564.907645378443,-0.00490790773365074,0.069939671526751,-0.0701734455783586,0.944055609567979,0.954894437903961,"ZPR1","ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109919",716.289271691325,0.186155730495336,0.0449411582597364,4.14221034134131,3.43974652629816e-05,9.19279429105584e-05,"MTCH2","mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109920",1505.1377957796,-0.135168036866237,0.0432711114905142,-3.12374774324592,0.00178563471209773,0.00357198073798331,"FNBP4","formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109927",35.5359244820692,-0.17823766011209,0.0792272450692676,-2.24970160146625,0.0244678938012126,0.0391894938095167,"TECTA","tectorin alpha [Source:HGNC Symbol;Acc:HGNC:11720]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109929",684.757054213459,0.599147336099225,0.0752444989686929,7.96267294368607,1.68362049974965e-15,1.92380342112449e-14,"SC5D","sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109943",60.3852084298581,0.22788747288235,0.158700471617858,1.43595964497881,0.151013824697649,0.199843927360337,"CRTAM","cytotoxic and regulatory T cell molecule [Source:HGNC Symbol;Acc:HGNC:24313]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109944",143.032841894948,-0.430607101757331,0.0846730888837952,-5.08552489856953,3.66610730516142e-07,1.32128963043676e-06,"JHY","junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000109971",11257.7277569792,-0.178429886126344,0.0836541560073545,-2.13294706016348,0.0329290692494988,0.0513483519556671,"HSPA8","heat shock protein family A (Hsp70) member 8 [Source:HGNC Symbol;Acc:HGNC:5241]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000110002",1032.70212336373,-0.169324089082584,0.0817189221486657,-2.07203037718173,0.0382626083634012,0.0587394243088662,"VWA5A","von Willebrand factor A domain containing 5A [Source:HGNC Symbol;Acc:HGNC:6658]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000110011",345.194697846774,0.0757736750000313,0.0618306124144622,1.2255041967255,0.220385309832479,0.278930075831832,"DNAJC4","DnaJ heat shock protein family (Hsp40) member C4 [Source:HGNC Symbol;Acc:HGNC:5271]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000110013",567.380284695603,0.256344398431836,0.0588603124067745,4.35513146210097,1.3298708257015e-05,3.7850942734164e-05,"SIAE","sialic acid acetylesterase [Source:HGNC Symbol;Acc:HGNC:18187]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000110025",24.0036060825128,-0.106549470589039,0.131150241164955,-0.812422986359786,0.416548960928702,0.483981960233757,"SNX15","sorting nexin 15 [Source:HGNC Symbol;Acc:HGNC:14978]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000110031",593.91209356991,0.374540547851462,0.0917664516180961,4.08145396544464,4.47548428782002e-05,0.000117298487814907,"LPXN","leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000110042",828.790473356711,0.340958627483115,0.116770652210204,2.91990000080962,0.00350143720897587,0.00664430678337593,"DTX4","deltex E3 ubiquitin ligase 4 [Source:HGNC Symbol;Acc:HGNC:29151]","protein_coding","Not Significant","Not Significant_protein_coding"
